timestamp,P_DA,c_up,c_dn,SOC
2026-03-01 20:45:00,-10.0,20.0,20.0,9.932988710447416
2026-03-01 21:00:00,-10.0,20.0,20.0,9.581212266603936
2026-03-01 21:15:00,-10.0,20.0,20.0,8.924102783066692
2026-03-01 21:30:00,-10.0,20.0,20.0,7.932813521897818
2026-03-01 21:45:00,-10.0,20.0,20.0,8.091122467827706
2026-03-01 22:00:00,-10.0,20.0,20.0,8.116698486772393
2026-03-01 22:15:00,-10.0,20.0,20.0,7.393194705404196
2026-03-01 22:30:00,10.0,20.0,20.0,6.808259031832284
2026-03-01 22:45:00,10.0,20.0,20.0,7.80302494617426
2026-03-01 23:00:00,-10.0,20.0,20.0,8.328710223937062
2026-03-01 23:15:00,-10.0,20.0,20.0,7.036356994337193
2026-03-01 23:30:00,-10.0,20.0,20.0,7.287540915700393
2026-03-01 23:45:00,10.0,20.0,20.0,5.6503743452975
2026-03-02 00:00:00,10.0,0.0,20.0,0.0
2026-03-02 00:15:00,-10.0,0.0,20.0,1.6748212388488526
2026-03-02 00:30:00,10.0,0.0,20.0,1.9321390704365768
2026-03-02 00:45:00,-10.0,0.0,20.0,3.0966183808148395
2026-03-02 01:00:00,10.0,0.0,20.0,3.1053721773736043
2026-03-02 01:15:00,10.0,0.0,20.0,3.5660674618199324
2026-03-02 01:30:00,10.0,0.0,20.0,3.4776980402172435
2026-03-02 01:45:00,-10.0,0.0,20.0,4.465097784198573
2026-03-02 02:00:00,10.0,0.0,20.0,4.001523293337775
2026-03-02 02:15:00,10.0,0.0,20.0,5.397894814637029
2026-03-02 02:30:00,10.0,0.0,20.0,5.578124009260912
2026-03-02 02:45:00,-10.0,0.0,20.0,6.183704400212704
2026-03-02 03:00:00,10.0,0.0,20.0,5.800510269750776
2026-03-02 03:15:00,-10.0,0.0,20.0,6.242997887338539
2026-03-02 03:30:00,10.0,0.0,20.0,6.605929204532281
2026-03-02 03:45:00,-10.0,0.0,20.0,7.4976437351106835
2026-03-02 04:00:00,10.0,20.0,20.0,7.9030985080760185
2026-03-02 04:15:00,-10.0,20.0,20.0,8.520314335693305
2026-03-02 04:30:00,-10.0,20.0,20.0,9.346968302221121
2026-03-02 04:45:00,-10.0,20.0,20.0,9.793617908372639
2026-03-02 05:00:00,10.0,20.0,20.0,10.354542076737705
2026-03-02 05:15:00,-10.0,20.0,20.0,11.36861072913728
2026-03-02 05:30:00,10.0,20.0,20.0,10.500562801418525
2026-03-02 05:45:00,-10.0,20.0,20.0,12.01359425148801
2026-03-02 06:00:00,10.0,20.0,20.0,9.654713320643678
2026-03-02 06:15:00,10.0,20.0,20.0,10.102088034202959
2026-03-02 06:30:00,10.0,20.0,20.0,10.825160515207878
2026-03-02 06:45:00,10.0,20.0,20.0,12.02624579859218
2026-03-02 07:00:00,10.0,20.0,20.0,12.254661195169769
2026-03-02 07:15:00,-10.0,20.0,20.0,11.732735060850988
2026-03-02 07:30:00,-10.0,20.0,20.0,10.743075585679358
2026-03-02 07:45:00,-10.0,20.0,20.0,8.547383317245247
2026-03-02 08:00:00,10.0,20.0,20.0,6.363840974376673
2026-03-02 08:15:00,10.0,20.0,20.0,7.857690005276218
2026-03-02 08:30:00,-10.0,20.0,20.0,6.9683159664947665
2026-03-02 08:45:00,10.0,20.0,20.0,6.328496835788814
2026-03-02 09:00:00,10.0,20.0,20.0,7.732604457531589
2026-03-02 09:15:00,10.0,20.0,20.0,7.418173642697444
2026-03-02 09:30:00,10.0,20.0,20.0,6.089091361590684
2026-03-02 09:45:00,10.0,20.0,20.0,5.002408334270978
2026-03-02 10:00:00,10.0,20.0,20.0,7.381736271234878
2026-03-02 10:15:00,10.0,20.0,20.0,5.637120498153292
2026-03-02 10:30:00,10.0,20.0,20.0,7.816033816742016
2026-03-02 10:45:00,10.0,20.0,20.0,10.082824874924778
2026-03-02 11:00:00,10.0,20.0,20.0,11.965218718770275
2026-03-02 11:15:00,10.0,20.0,20.0,13.187361475909498
2026-03-02 11:30:00,10.0,20.0,20.0,14.557523652954405
2026-03-02 11:45:00,10.0,20.0,20.0,12.72450537282069
2026-03-02 12:00:00,10.0,20.0,20.0,10.850635549141606
2026-03-02 12:15:00,10.0,20.0,20.0,9.295911439204616
2026-03-02 12:30:00,10.0,20.0,20.0,10.080705709584095
2026-03-02 12:45:00,10.0,20.0,20.0,10.668987658184975
2026-03-02 13:00:00,10.0,20.0,20.0,10.991271477015056
2026-03-02 13:15:00,-10.0,20.0,20.0,11.711518328530058
2026-03-02 13:30:00,-10.0,20.0,20.0,9.594311564640366
2026-03-02 13:45:00,10.0,20.0,20.0,7.575126133312762
2026-03-02 14:00:00,10.0,20.0,20.0,9.288597307784269
2026-03-02 14:15:00,10.0,20.0,20.0,9.562215857795948
2026-03-02 14:30:00,10.0,20.0,20.0,9.22535918260365
2026-03-02 14:45:00,10.0,20.0,20.0,9.468640854842915
2026-03-02 15:00:00,10.0,20.0,20.0,10.561548295098914
2026-03-02 15:15:00,10.0,20.0,20.0,10.97984942838313
2026-03-02 15:30:00,10.0,20.0,20.0,11.523663841354356
2026-03-02 15:45:00,10.0,20.0,20.0,13.506065894123765
2026-03-02 16:00:00,-10.0,20.0,20.0,14.502309024552767
2026-03-02 16:15:00,10.0,20.0,20.0,13.59147025820376
2026-03-02 16:30:00,10.0,20.0,20.0,13.449714854262293
2026-03-02 16:45:00,-10.0,20.0,20.0,13.557607261419275
2026-03-02 17:00:00,10.0,20.0,20.0,11.668431057156505
2026-03-02 17:15:00,-10.0,20.0,20.0,11.313960502861917
2026-03-02 17:30:00,10.0,20.0,20.0,11.546866167782328
2026-03-02 17:45:00,10.0,20.0,20.0,12.271559233972166
2026-03-02 18:00:00,-10.0,20.0,20.0,13.440658275459507
2026-03-02 18:15:00,10.0,20.0,20.0,12.512081377419753
2026-03-02 18:30:00,10.0,20.0,20.0,14.287222919675452
2026-03-02 18:45:00,10.0,20.0,20.0,13.329349372793951
2026-03-02 19:00:00,10.0,20.0,20.0,13.332948571492048
2026-03-02 19:15:00,10.0,20.0,20.0,11.430529355225403
2026-03-02 19:30:00,10.0,20.0,20.0,10.168104642171338
2026-03-02 19:45:00,10.0,20.0,20.0,12.494997149292342
2026-03-02 20:00:00,-10.0,20.0,20.0,14.857970005104471
2026-03-02 20:15:00,-10.0,20.0,20.0,13.101908759541521
2026-03-02 20:30:00,-10.0,20.0,20.0,10.925171370802145
2026-03-02 20:45:00,-10.0,20.0,20.0,9.572307262991538
2026-03-02 21:00:00,-10.0,20.0,20.0,7.638934775677669
2026-03-02 21:15:00,10.0,20.0,20.0,5.934422524196046
2026-03-02 21:30:00,-10.0,20.0,20.0,7.527255000541426
2026-03-02 21:45:00,-10.0,20.0,20.0,6.428108459480543
2026-03-02 22:00:00,-10.0,20.0,20.0,6.158220930688903
2026-03-02 22:15:00,10.0,20.0,20.0,7.318932986715164
2026-03-02 22:30:00,-10.0,20.0,20.0,8.375925796398407
2026-03-02 22:45:00,10.0,20.0,20.0,7.457315411652248
2026-03-02 23:00:00,10.0,20.0,20.0,7.359573716310673
2026-03-02 23:15:00,10.0,20.0,20.0,6.628430893755386
2026-03-02 23:30:00,10.0,20.0,20.0,6.900515917209613
2026-03-02 23:45:00,10.0,20.0,20.0,5.35961744981778
2026-03-03 00:00:00,-10.0,0.0,20.0,0.0
2026-03-03 00:15:00,-10.0,0.0,20.0,0.11641749073891935
2026-03-03 00:30:00,10.0,0.0,20.0,0.5917293191122379
2026-03-03 00:45:00,-10.0,0.0,20.0,2.553251928386076
2026-03-03 01:00:00,-10.0,0.0,20.0,3.847105067437911
2026-03-03 01:15:00,-10.0,0.0,20.0,3.277670523320728
2026-03-03 01:30:00,-10.0,0.0,20.0,2.6780587642552383
2026-03-03 01:45:00,-10.0,0.0,20.0,2.9454553223652447
2026-03-03 02:00:00,-10.0,0.0,20.0,1.6879212035689222
2026-03-03 02:15:00,-10.0,0.0,20.0,3.012305486336767
2026-03-03 02:30:00,-10.0,0.0,20.0,3.810987527662693
2026-03-03 02:45:00,-10.0,0.0,20.0,4.589431364235868
2026-03-03 03:00:00,-10.0,0.0,20.0,5.662852753855169
2026-03-03 03:15:00,-10.0,0.0,20.0,6.142785267970467
2026-03-03 03:30:00,-10.0,0.0,20.0,6.476532852429107
2026-03-03 03:45:00,-10.0,0.0,20.0,5.669076128110154
2026-03-03 04:00:00,-10.0,20.0,20.0,5.937522767156235
2026-03-03 04:15:00,10.0,20.0,20.0,6.45164450753879
2026-03-03 04:30:00,-10.0,20.0,20.0,7.7429367368588995
2026-03-03 04:45:00,10.0,20.0,20.0,8.302291362403142
2026-03-03 05:00:00,10.0,20.0,20.0,9.940919480375861
2026-03-03 05:15:00,10.0,20.0,20.0,11.504211192456193
2026-03-03 05:30:00,10.0,20.0,20.0,12.842568769739469
2026-03-03 05:45:00,-10.0,20.0,20.0,14.135026466701976
2026-03-03 06:00:00,-10.0,20.0,20.0,13.585343367495103
2026-03-03 06:15:00,-10.0,20.0,20.0,13.44341704712732
2026-03-03 06:30:00,-10.0,20.0,20.0,12.191306064044703
2026-03-03 06:45:00,10.0,20.0,20.0,12.037580393356397
2026-03-03 07:00:00,10.0,20.0,20.0,11.43647674388497
2026-03-03 07:15:00,10.0,20.0,20.0,10.470265577581738
2026-03-03 07:30:00,10.0,20.0,20.0,9.427019284925539
2026-03-03 07:45:00,10.0,20.0,20.0,7.830276515736772
2026-03-03 08:00:00,10.0,20.0,20.0,7.82030062596742
2026-03-03 08:15:00,10.0,20.0,20.0,9.209812671912953
2026-03-03 08:30:00,10.0,20.0,20.0,9.727749383303152
2026-03-03 08:45:00,10.0,20.0,20.0,9.801485767728957
2026-03-03 09:00:00,10.0,20.0,20.0,10.991257043767096
2026-03-03 09:15:00,-10.0,20.0,20.0,10.313756683539957
2026-03-03 09:30:00,-10.0,20.0,20.0,9.84375994277178
2026-03-03 09:45:00,-10.0,20.0,20.0,11.238108890180166
2026-03-03 10:00:00,-10.0,20.0,20.0,13.271859364127039
2026-03-03 10:15:00,-10.0,20.0,20.0,12.120475322810597
2026-03-03 10:30:00,-10.0,20.0,20.0,11.387803394589254
2026-03-03 10:45:00,-10.0,20.0,20.0,10.984715307052252
2026-03-03 11:00:00,-10.0,20.0,20.0,10.105415007002804
2026-03-03 11:15:00,-10.0,20.0,20.0,9.928845736719254
2026-03-03 11:30:00,-10.0,20.0,20.0,8.534105499856981
2026-03-03 11:45:00,-10.0,20.0,20.0,7.169673735638345
2026-03-03 12:00:00,-10.0,20.0,20.0,6.208559379424377
2026-03-03 12:15:00,-10.0,20.0,20.0,6.439056004017852
2026-03-03 12:30:00,-10.0,20.0,20.0,7.032878099134417
2026-03-03 12:45:00,-10.0,20.0,20.0,6.572292870036868
2026-03-03 13:00:00,-10.0,20.0,20.0,6.600669021344932
2026-03-03 13:15:00,-10.0,20.0,20.0,8.016688098230109
2026-03-03 13:30:00,10.0,20.0,20.0,9.052969144573904
2026-03-03 13:45:00,10.0,20.0,20.0,10.679696627665928
2026-03-03 14:00:00,-10.0,20.0,20.0,12.314876167000046
2026-03-03 14:15:00,-10.0,20.0,20.0,12.704806004891477
2026-03-03 14:30:00,-10.0,20.0,20.0,12.49497678323686
2026-03-03 14:45:00,-10.0,20.0,20.0,11.380369369974295
2026-03-03 15:00:00,-10.0,20.0,20.0,11.00866214079343
2026-03-03 15:15:00,-10.0,20.0,20.0,9.742017215565841
2026-03-03 15:30:00,-10.0,20.0,20.0,9.754805906607483
2026-03-03 15:45:00,-10.0,20.0,20.0,9.041610418272864
2026-03-03 16:00:00,-10.0,20.0,20.0,7.645982159793165
2026-03-03 16:15:00,10.0,20.0,20.0,7.8633770901170434
2026-03-03 16:30:00,-10.0,20.0,20.0,8.861361221263891
2026-03-03 16:45:00,10.0,20.0,20.0,9.642411836665946
2026-03-03 17:00:00,-10.0,20.0,20.0,10.606877241505737
2026-03-03 17:15:00,-10.0,20.0,20.0,10.424524328200878
2026-03-03 17:30:00,10.0,20.0,20.0,10.657429993121289
2026-03-03 17:45:00,10.0,20.0,20.0,11.092235026554075
2026-03-03 18:00:00,-10.0,20.0,20.0,11.874028059449298
2026-03-03 18:15:00,10.0,20.0,20.0,11.881638539295954
2026-03-03 18:30:00,10.0,20.0,20.0,12.86199990207732
2026-03-03 18:45:00,10.0,20.0,20.0,12.24499975754553
2026-03-03 19:00:00,10.0,20.0,20.0,10.833897614697669
2026-03-03 19:15:00,10.0,20.0,20.0,9.514383416549343
2026-03-03 19:30:00,10.0,20.0,20.0,8.132497603458678
2026-03-03 19:45:00,10.0,20.0,20.0,9.781122149703467
2026-03-03 20:00:00,10.0,20.0,20.0,12.144095005515593
2026-03-03 20:15:00,10.0,20.0,20.0,11.384705194360127
2026-03-03 20:30:00,10.0,20.0,20.0,12.122818059507159
2026-03-03 20:45:00,10.0,20.0,20.0,13.449213333205737
2026-03-03 21:00:00,-10.0,20.0,20.0,14.335886008235153
2026-03-03 21:15:00,-10.0,20.0,20.0,12.576521410331384
2026-03-03 21:30:00,-10.0,20.0,20.0,10.870812625204316
2026-03-03 21:45:00,-10.0,20.0,20.0,8.929299085805736
2026-03-03 22:00:00,-10.0,20.0,20.0,7.0761344825559735
2026-03-03 22:15:00,10.0,20.0,20.0,6.406556635820422
2026-03-03 22:30:00,-10.0,20.0,20.0,8.172226379678252
2026-03-03 22:45:00,-10.0,20.0,20.0,7.229752863879182
2026-03-03 23:00:00,10.0,20.0,20.0,6.225834112407633
2026-03-03 23:15:00,10.0,20.0,20.0,6.054397421432203
2026-03-03 23:30:00,10.0,20.0,20.0,7.007103738237914
2026-03-03 23:45:00,10.0,20.0,20.0,5.249387041788377
2026-03-04 00:00:00,10.0,0.0,20.0,0.0
2026-03-04 00:15:00,10.0,0.0,20.0,2.409928046538144
2026-03-04 00:30:00,10.0,0.0,20.0,3.831296492281658
2026-03-04 00:45:00,-10.0,0.0,20.0,4.91030137477304
2026-03-04 01:00:00,-10.0,0.0,20.0,4.243943459847671
2026-03-04 01:15:00,10.0,0.0,20.0,3.7727257113505788
2026-03-04 01:30:00,10.0,0.0,20.0,3.4837478843776446
2026-03-04 01:45:00,-10.0,0.0,20.0,4.81146761008935
2026-03-04 02:00:00,-10.0,0.0,20.0,4.026136904692047
2026-03-04 02:15:00,10.0,0.0,20.0,4.679468239072825
2026-03-04 02:30:00,10.0,0.0,20.0,5.749416343971104
2026-03-04 02:45:00,10.0,0.0,20.0,7.079169466255898
2026-03-04 03:00:00,-10.0,0.0,20.0,8.961810358700747
2026-03-04 03:15:00,-10.0,0.0,20.0,9.457338116558438
2026-03-04 03:30:00,-10.0,0.0,20.0,10.242678710103238
2026-03-04 03:45:00,-10.0,0.0,20.0,8.53042326643844
2026-03-04 04:00:00,-10.0,20.0,20.0,8.613761752000023
2026-03-04 04:15:00,-10.0,20.0,20.0,8.131495696780132
2026-03-04 04:30:00,-10.0,20.0,20.0,9.499364534700383
2026-03-04 04:45:00,-10.0,20.0,20.0,10.435950465258566
2026-03-04 05:00:00,-10.0,20.0,20.0,9.219925413520885
2026-03-04 05:15:00,-10.0,20.0,20.0,10.286037938022698
2026-03-04 05:30:00,-10.0,20.0,20.0,9.714689065887608
2026-03-04 05:45:00,10.0,20.0,20.0,10.480374834939257
2026-03-04 06:00:00,-10.0,20.0,20.0,11.800616465637194
2026-03-04 06:15:00,-10.0,20.0,20.0,12.02137599813025
2026-03-04 06:30:00,10.0,20.0,20.0,12.013680988763145
2026-03-04 06:45:00,10.0,20.0,20.0,13.10132484563158
2026-03-04 07:00:00,10.0,20.0,20.0,12.202682016158793
2026-03-04 07:15:00,10.0,20.0,20.0,10.905621208460435
2026-03-04 07:30:00,10.0,20.0,20.0,9.711356697278834
2026-03-04 07:45:00,10.0,20.0,20.0,9.95863001797536
2026-03-04 08:00:00,10.0,20.0,20.0,9.360039620089427
2026-03-04 08:15:00,10.0,20.0,20.0,9.186610091748872
2026-03-04 08:30:00,10.0,20.0,20.0,10.10396837079909
2026-03-04 08:45:00,10.0,20.0,20.0,11.359840214310635
2026-03-04 09:00:00,-10.0,20.0,20.0,12.763947836053415
2026-03-04 09:15:00,-10.0,20.0,20.0,10.593350149186298
2026-03-04 09:30:00,-10.0,20.0,20.0,8.198043235509003
2026-03-04 09:45:00,-10.0,20.0,20.0,5.794799793480805
2026-03-04 10:00:00,-10.0,20.0,20.0,6.429410626383719
2026-03-04 10:15:00,10.0,20.0,20.0,5.488735355309908
2026-03-04 10:30:00,10.0,20.0,20.0,6.932631431018701
2026-03-04 10:45:00,-10.0,20.0,20.0,7.643937923134279
2026-03-04 11:00:00,10.0,20.0,20.0,5.720404717392397
2026-03-04 11:15:00,10.0,20.0,20.0,6.545114744902011
2026-03-04 11:30:00,10.0,20.0,20.0,6.816862515923036
2026-03-04 11:45:00,10.0,20.0,20.0,8.581316861634715
2026-03-04 12:00:00,10.0,20.0,20.0,10.956193099492383
2026-03-04 12:15:00,10.0,20.0,20.0,9.164752494267589
2026-03-04 12:30:00,10.0,20.0,20.0,8.4402601033219
2026-03-04 12:45:00,-10.0,20.0,20.0,6.662141872429376
2026-03-04 13:00:00,10.0,20.0,20.0,5.280783898896
2026-03-04 13:15:00,10.0,20.0,20.0,7.618920972133918
2026-03-04 13:30:00,10.0,20.0,20.0,9.990639246122884
2026-03-04 13:45:00,10.0,20.0,20.0,12.344925114595423
2026-03-04 14:00:00,-10.0,20.0,20.0,14.70372970697279
2026-03-04 14:15:00,-10.0,20.0,20.0,13.31603707184492
2026-03-04 14:30:00,-10.0,20.0,20.0,11.809376464543229
2026-03-04 14:45:00,10.0,20.0,20.0,11.799612513400609
2026-03-04 15:00:00,10.0,20.0,20.0,12.784694818085104
2026-03-04 15:15:00,-10.0,20.0,20.0,13.513091807887117
2026-03-04 15:30:00,-10.0,20.0,20.0,11.757862738751031
2026-03-04 15:45:00,10.0,20.0,20.0,10.329302834385741
2026-03-04 16:00:00,10.0,20.0,20.0,11.27747599441413
2026-03-04 16:15:00,10.0,20.0,20.0,11.688286667228343
2026-03-04 16:30:00,10.0,20.0,20.0,13.254025467293431
2026-03-04 16:45:00,-10.0,20.0,20.0,14.736037224678132
2026-03-04 17:00:00,-10.0,20.0,20.0,13.321775320488936
2026-03-04 17:15:00,-10.0,20.0,20.0,12.002439175914471
2026-03-04 17:30:00,-10.0,20.0,20.0,11.943849066459425
