timestamp,rev_FCR_D,rev_DA,rev_IM,PnL
2026-03-01 00:00:00,40.02426147718266,85.27721832375606,-81.15104187562449,44.150437925314236
2026-03-01 00:15:00,40.02426147718266,67.36022431928069,-8.081498758899539,99.30298703756381
2026-03-01 00:30:00,40.02426147718266,-19.404576897244553,94.01575042054625,114.63543500048436
2026-03-01 00:45:00,40.02426147718266,42.658890254815745,-2.5678978357615456,80.11525389623687
2026-03-01 01:00:00,40.02426147718266,70.2925711405239,-38.85779466783565,71.45903794987092
2026-03-01 01:15:00,40.02426147718266,-20.646575948392073,126.57363173516106,145.95131726395164
2026-03-01 01:30:00,40.02426147718266,94.68762841106431,90.79759443049366,225.50948431874062
2026-03-01 01:45:00,40.02426147718266,101.91126028312355,14.02294013618393,155.95846189649015
2026-03-01 02:00:00,40.02426147718266,104.65761326582445,25.689700096582442,170.37157483958956
2026-03-01 02:15:00,40.02426147718266,76.22334744181948,101.04974622630348,217.29735514530563
2026-03-01 02:30:00,40.02426147718266,80.03393744183875,170.46366238498405,290.5218613040055
2026-03-01 02:45:00,40.02426147718266,62.637101355325186,27.063835037932375,129.7251978704402
2026-03-01 03:00:00,40.02426147718266,50.05630550255839,69.13344669777707,159.21401367751812
2026-03-01 03:15:00,40.02426147718266,60.697395787937474,49.714227879707366,150.43588514482752
2026-03-01 03:30:00,40.02426147718266,20.570762646757256,71.23135066227755,131.82637478621746
2026-03-01 03:45:00,40.02426147718266,-8.025071413619003,81.94869671900051,113.94788678256417
2026-03-01 04:00:00,51.48690848569659,70.13609901598355,86.95627027841167,208.5792777800918
2026-03-01 04:15:00,51.48690848569659,35.766427529687384,34.08356584650281,121.33690186188679
2026-03-01 04:30:00,51.48690848569659,-17.86707086330586,93.9537336623278,127.57357128471854
2026-03-01 04:45:00,51.48690848569659,35.18501666021962,89.99517294898276,176.66709809489896
2026-03-01 05:00:00,51.48690848569659,60.45572365189058,77.16637970525497,189.10901184284214
2026-03-01 05:15:00,51.48690848569659,52.9381900248893,137.80792044157647,242.23301895216235
2026-03-01 05:30:00,51.48690848569659,56.65584221300685,99.02116785942988,207.16391855813333
2026-03-01 05:45:00,51.48690848569659,71.53983175598101,46.964061239153395,169.990801480831
2026-03-01 06:00:00,51.48690848569659,62.34329067948333,59.612058367333375,173.44225753251328
2026-03-01 06:15:00,51.48690848569659,55.123960562270035,66.78885118640737,173.399720234374
2026-03-01 06:30:00,51.48690848569659,41.284849621517246,64.7900388509212,157.56179695813503
2026-03-01 06:45:00,51.48690848569659,55.04710053266227,84.01607993234559,190.55008895070443
2026-03-01 07:00:00,51.48690848569659,36.67363935722976,59.1604711248833,147.32101896780966
2026-03-01 07:15:00,51.48690848569659,17.42052685926354,77.13187955367098,146.03931489863112
2026-03-01 07:30:00,51.48690848569659,18.063355001145496,62.67308305191038,132.22334653875248
2026-03-01 07:45:00,51.48690848569659,-52.923432750009084,162.12905698032324,160.69253271601076
